episode,query_idx,key,value,pred,correct,rank
0,0,360,330,512,0,198
0,1,16,124,512,0,30
0,2,332,401,512,0,129
0,3,380,356,512,0,291
0,4,108,10,512,0,318
0,5,477,176,512,0,204
0,6,253,380,512,0,144
0,7,151,351,512,0,489
0,8,175,490,512,0,455
0,9,63,365,512,0,409
0,10,325,384,512,0,436
0,11,490,74,512,0,297
0,12,73,45,512,0,463
0,13,152,180,512,0,148
0,14,492,497,512,0,373
0,15,354,164,512,0,291
1,0,36,365,512,0,115
1,1,46,414,512,0,118
1,2,436,100,512,0,349
1,3,444,191,512,0,58
1,4,449,345,512,0,350
1,5,135,447,512,0,337
1,6,32,304,512,0,14
1,7,479,107,512,0,350
1,8,427,276,512,0,77
1,9,118,97,512,0,417
1,10,477,54,512,0,281
1,11,454,203,512,0,13
1,12,281,313,512,0,192
1,13,305,59,512,0,207
1,14,7,272,512,0,469
1,15,503,56,512,0,492
2,0,234,135,512,0,245
2,1,408,87,512,0,6
2,2,96,316,512,0,250
2,3,317,195,512,0,469
2,4,171,476,512,0,287
2,5,381,92,512,0,339
2,6,130,31,512,0,385
2,7,384,48,512,0,414
2,8,357,276,512,0,89
2,9,397,406,512,0,318
2,10,358,44,512,0,364
2,11,103,204,512,0,78
2,12,25,27,512,0,50
2,13,203,154,512,0,164
2,14,466,104,512,0,463
2,15,510,224,512,0,53
3,0,324,107,512,0,147
3,1,25,471,512,0,391
3,2,103,386,512,0,22
3,3,183,442,512,0,431
3,4,399,294,512,0,480
3,5,123,430,512,0,322
3,6,306,104,512,0,52
3,7,447,264,512,0,182
3,8,101,69,512,0,153
3,9,412,112,512,0,286
3,10,156,353,512,0,354
3,11,29,86,512,0,313
3,12,367,366,512,0,92
3,13,391,510,512,0,6
3,14,164,46,512,0,423
3,15,63,418,512,0,101
4,0,363,215,512,0,266
4,1,174,395,512,0,301
4,2,354,7,512,0,372
4,3,249,422,512,0,461
4,4,217,204,512,0,242
4,5,395,113,512,0,422
4,6,306,388,512,0,335
4,7,37,422,512,0,240
4,8,478,456,512,0,278
4,9,46,331,512,0,152
4,10,172,245,512,0,147
4,11,475,344,512,0,213
4,12,166,420,512,0,75
4,13,150,176,512,0,427
4,14,5,42,512,0,306
4,15,8,336,512,0,92
5,0,272,285,512,0,343
5,1,360,132,512,0,254
5,2,345,377,512,0,420
5,3,128,187,512,0,244
5,4,444,72,512,0,141
5,5,114,462,512,0,124
5,6,53,191,512,0,204
5,7,442,75,512,0,22
5,8,249,438,512,0,288
5,9,21,228,512,0,272
5,10,16,475,512,0,194
5,11,231,509,512,0,110
5,12,333,139,512,0,265
5,13,213,315,512,0,287
5,14,327,452,512,0,108
5,15,210,314,512,0,253
6,0,345,412,512,0,175
6,1,326,34,512,0,442
6,2,50,29,512,0,394
6,3,163,113,512,0,196
6,4,31,352,512,0,412
6,5,272,132,512,0,54
6,6,89,192,512,0,365
6,7,300,420,512,0,125
6,8,80,491,512,0,403
6,9,418,96,512,0,466
6,10,235,450,512,0,210
6,11,21,34,512,0,103
6,12,346,18,512,0,441
6,13,362,117,512,0,373
6,14,88,109,512,0,439
6,15,397,225,512,0,146
7,0,262,218,512,0,217
7,1,70,186,512,0,489
7,2,366,484,512,0,168
7,3,304,475,512,0,375
7,4,437,126,512,0,13
7,5,461,156,512,0,350
7,6,367,295,512,0,243
7,7,121,77,512,0,316
7,8,191,204,512,0,411
7,9,406,491,512,0,63
7,10,375,156,512,0,442
7,11,385,212,512,0,191
7,12,247,492,512,0,65
7,13,54,237,512,0,237
7,14,286,254,512,0,92
7,15,129,395,512,0,315
8,0,99,443,512,0,453
8,1,141,444,512,0,128
8,2,327,499,512,0,283
8,3,349,351,512,0,236
8,4,4,392,512,0,448
8,5,279,450,512,0,257
8,6,70,359,512,0,320
8,7,383,468,512,0,313
8,8,177,205,512,0,113
8,9,370,1,512,0,240
8,10,68,85,512,0,451
8,11,454,143,512,0,85
8,12,60,405,512,0,426
8,13,214,125,512,0,495
8,14,11,208,512,0,351
8,15,85,102,512,0,254
9,0,414,390,512,0,151
9,1,436,266,512,0,51
9,2,231,172,512,0,325
9,3,201,7,512,0,273
9,4,272,384,512,0,276
9,5,511,436,512,0,393
9,6,233,72,512,0,271
9,7,244,69,512,0,267
9,8,419,482,512,0,234
9,9,165,303,512,0,356
9,10,290,133,512,0,320
9,11,443,456,512,0,184
9,12,439,369,512,0,163
9,13,368,392,512,0,228
9,14,499,259,512,0,308
9,15,321,26,512,0,286
10,0,435,342,512,0,256
10,1,314,492,512,0,253
10,2,60,321,512,0,460
10,3,17,52,512,0,231
10,4,278,426,512,0,308
10,5,144,211,512,0,145
10,6,281,215,512,0,307
10,7,63,44,512,0,154
10,8,103,315,512,0,275
10,9,449,418,512,0,156
10,10,355,265,512,0,218
10,11,383,176,512,0,362
10,12,118,153,512,0,322
10,13,478,297,512,0,67
10,14,43,378,512,0,179
10,15,443,501,512,0,106
11,0,467,126,512,0,84
11,1,143,380,512,0,14
11,2,117,240,512,0,351
11,3,189,477,512,0,351
11,4,508,331,512,0,51
11,5,303,317,512,0,44
11,6,213,131,512,0,287
11,7,352,343,512,0,7
11,8,304,263,512,0,327
11,9,478,241,512,0,48
11,10,229,295,512,0,88
11,11,119,140,512,0,108
11,12,396,294,512,0,446
11,13,399,438,512,0,99
11,14,331,341,512,0,285
11,15,122,337,512,0,430
12,0,402,209,512,0,201
12,1,63,451,512,0,195
12,2,116,139,512,0,68
12,3,78,273,512,0,174
12,4,45,469,512,0,416
12,5,7,55,512,0,35
12,6,325,508,512,0,227
12,7,385,318,512,0,456
12,8,371,294,512,0,513
12,9,365,244,512,0,354
12,10,241,154,512,0,83
12,11,444,174,512,0,47
12,12,229,284,512,0,32
12,13,300,292,512,0,305
12,14,267,279,512,0,222
12,15,393,360,512,0,66
13,0,148,73,512,0,110
13,1,427,145,512,0,419
13,2,431,407,512,0,185
13,3,36,230,512,0,511
13,4,120,89,512,0,117
13,5,273,398,512,0,130
13,6,124,497,512,0,322
13,7,475,450,512,0,478
13,8,215,446,512,0,81
13,9,13,469,512,0,146
13,10,164,285,512,0,474
13,11,221,417,512,0,104
13,12,499,388,512,0,430
13,13,370,159,512,0,31
13,14,219,446,512,0,428
13,15,192,172,512,0,327
14,0,305,450,512,0,175
14,1,128,396,512,0,292
14,2,361,408,512,0,311
14,3,394,83,512,0,389
14,4,420,464,512,0,437
14,5,35,315,512,0,270
14,6,405,261,512,0,23
14,7,356,375,512,0,200
14,8,212,396,512,0,171
14,9,110,23,512,0,384
14,10,510,49,512,0,244
14,11,154,291,512,0,488
14,12,5,468,512,0,202
