episode,query_idx,key,value,pred,correct,rank
0,0,32,57,0,0,3
0,1,16,29,0,0,11
0,2,45,27,0,0,3
0,3,4,23,0,0,40
0,4,17,15,34,0,21
0,5,35,34,0,0,4
0,6,36,38,0,0,36
0,7,19,34,0,0,4
0,8,10,0,0,1,1
0,9,0,57,27,0,5
0,10,27,16,0,0,4
0,11,5,25,0,0,17
0,12,7,63,0,0,23
0,13,13,62,34,0,9
0,14,40,11,0,0,9
0,15,46,42,4,0,38
1,0,12,21,30,0,18
1,1,19,30,30,1,1
1,2,5,54,30,0,29
1,3,45,25,30,0,27
1,4,11,61,30,0,18
1,5,4,12,30,0,16
1,6,58,28,30,0,12
1,7,17,1,30,0,20
1,8,31,0,30,0,26
1,9,39,30,30,1,1
1,10,26,30,30,1,1
1,11,34,48,30,0,26
1,12,36,45,30,0,2
1,13,32,11,30,0,3
1,14,38,30,30,1,1
1,15,24,45,30,0,2
2,0,25,42,28,0,5
2,1,51,27,28,0,15
2,2,58,37,28,0,27
2,3,1,57,28,0,26
2,4,24,21,28,0,7
2,5,23,28,28,1,1
2,6,35,10,28,0,3
2,7,18,20,28,0,30
2,8,59,26,28,0,8
2,9,28,13,35,0,19
2,10,62,19,28,0,7
2,11,16,52,28,0,18
2,12,5,29,28,0,5
2,13,9,3,28,0,7
2,14,53,23,28,0,4
2,15,8,29,28,0,6
3,0,5,46,39,0,22
3,1,22,17,39,0,11
3,2,6,62,39,0,3
3,3,58,14,39,0,23
3,4,60,11,39,0,19
3,5,53,25,39,0,11
3,6,12,50,39,0,13
3,7,20,26,39,0,5
3,8,54,12,39,0,3
3,9,49,6,39,0,3
3,10,39,58,1,0,11
3,11,34,59,39,0,14
3,12,21,20,39,0,7
3,13,62,39,39,1,1
3,14,1,45,39,0,8
3,15,29,26,39,0,5
4,0,13,59,26,0,14
4,1,21,53,26,0,5
4,2,38,26,36,0,2
4,3,36,17,26,0,36
4,4,26,40,36,0,21
4,5,27,36,36,1,1
4,6,52,8,36,0,10
4,7,56,13,36,0,10
4,8,2,7,36,0,29
4,9,45,44,36,0,4
4,10,9,42,36,0,40
4,11,37,10,36,0,17
4,12,3,16,36,0,17
4,13,44,55,26,0,37
4,14,5,27,36,0,4
4,15,33,49,26,0,6
5,0,16,12,15,0,2
5,1,1,48,15,0,12
5,2,44,15,15,1,1
5,3,5,29,15,0,9
5,4,2,52,15,0,34
5,5,45,21,15,0,5
5,6,13,42,15,0,21
5,7,4,2,15,0,5
5,8,36,31,15,0,23
5,9,18,9,15,0,18
5,10,27,40,15,0,11
5,11,55,46,44,0,9
5,12,28,15,44,0,2
5,13,15,44,44,1,1
5,14,53,7,15,0,22
5,15,12,30,15,0,25
6,0,13,52,20,0,3
6,1,40,16,20,0,26
6,2,63,37,20,0,25
6,3,4,34,20,0,36
6,4,61,14,20,0,23
6,5,18,20,20,1,1
6,6,32,24,20,0,7
6,7,56,5,20,0,36
6,8,47,51,20,0,4
6,9,20,5,52,0,34
6,10,2,52,20,0,3
6,11,0,21,20,0,23
6,12,39,13,20,0,10
6,13,51,57,20,0,22
6,14,44,6,4,0,35
6,15,11,7,20,0,13
