episode,query_idx,key,value,pred,correct,rank
0,0,60,41,44,0,7
0,1,1,15,22,0,23
0,2,34,50,44,0,10
0,3,43,44,44,1,1
0,4,12,1,44,0,4
0,5,58,22,22,1,1
0,6,26,47,44,0,21
0,7,54,43,44,0,2
0,8,17,61,44,0,28
0,9,62,45,44,0,21
0,10,36,48,44,0,26
0,11,57,9,44,0,27
0,12,7,5,44,0,19
0,13,16,22,44,0,4
0,14,49,62,44,0,4
0,15,44,20,43,0,6
1,0,3,45,34,0,6
1,1,4,51,34,0,2
1,2,51,12,34,0,2
1,3,48,23,34,0,13
1,4,50,43,34,0,15
1,5,15,55,34,0,7
1,6,56,38,34,0,16
1,7,47,13,51,0,5
1,8,60,34,12,0,2
1,9,14,12,34,0,2
1,10,49,6,34,0,31
1,11,45,25,34,0,39
1,12,34,39,51,0,29
1,13,35,7,34,0,13
1,14,0,34,34,1,1
1,15,5,7,34,0,9
2,0,27,16,39,0,24
2,1,43,10,39,0,6
2,2,12,39,39,1,1
2,3,34,24,39,0,7
2,4,18,59,39,0,12
2,5,39,11,13,0,22
2,6,13,3,39,0,4
2,7,44,6,39,0,17
2,8,35,34,39,0,11
2,9,45,50,39,0,11
2,10,40,5,39,0,30
2,11,10,25,39,0,5
2,12,3,39,39,1,1
2,13,22,19,39,0,41
2,14,56,13,13,1,1
2,15,47,28,39,0,49
3,0,39,13,36,0,12
3,1,2,58,55,0,7
3,2,11,48,55,0,5
3,3,19,55,55,1,1
3,4,43,36,16,0,4
3,5,14,53,36,0,10
3,6,32,13,36,0,11
3,7,55,33,16,0,22
3,8,58,8,36,0,25
3,9,41,14,36,0,4
3,10,16,44,36,0,16
3,11,3,10,36,0,14
3,12,36,45,14,0,14
3,13,48,63,55,0,6
3,14,18,5,36,0,11
3,15,7,52,16,0,18
4,0,56,26,48,0,7
4,1,18,49,52,0,12
4,2,42,0,48,0,3
4,3,24,52,48,0,2
4,4,23,25,52,0,24
4,5,41,14,52,0,8
4,6,38,48,52,0,2
4,7,59,52,48,0,2
4,8,48,57,52,0,3
4,9,4,41,48,0,4
4,10,21,30,48,0,23
4,11,55,43,48,0,13
4,12,17,52,52,1,1
4,13,57,22,48,0,9
4,14,0,5,52,0,26
4,15,61,42,52,0,3
5,0,29,35,39,0,22
5,1,36,16,39,0,62
5,2,39,47,23,0,21
5,3,13,23,39,0,3
5,4,53,9,39,0,8
5,5,11,57,23,0,26
5,6,6,23,39,0,2
5,7,54,9,39,0,6
5,8,26,54,39,0,2
5,9,2,28,39,0,37
5,10,1,59,39,0,31
5,11,23,63,39,0,3
5,12,38,17,39,0,25
5,13,63,39,39,1,1
5,14,61,56,39,0,25
5,15,24,39,39,1,1
6,0,41,51,2,0,25
6,1,38,4,24,0,6
6,2,6,3,2,0,18
6,3,19,14,24,0,12
6,4,3,44,38,0,4
6,5,29,16,2,0,12
6,6,9,24,24,1,1
6,7,32,52,24,0,19
6,8,8,61,24,0,15
6,9,44,12,24,0,24
6,10,24,56,2,0,7
6,11,2,4,24,0,7
6,12,40,2,2,1,1
6,13,62,14,2,0,11
6,14,10,13,2,0,13
6,15,39,28,38,0,11
7,0,61,27,30,0,23
7,1,7,23,61,0,14
7,2,42,60,61,0,9
7,3,31,59,61,0,5
7,4,60,15,61,0,10
7,5,54,19,61,0,2
7,6,45,36,61,0,22
7,7,13,9,61,0,7
7,8,20,25,61,0,9
7,9,40,61,61,1,1
7,10,52,19,61,0,2
7,11,39,26,61,0,13
7,12,62,61,61,1,1
7,13,6,29,61,0,31
7,14,30,31,61,0,2
7,15,14,49,61,0,23
8,0,10,55,55,1,1
8,1,17,55,49,0,2
8,2,32,62,55,0,14
8,3,41,43,17,0,3
8,4,0,49,55,0,3
8,5,30,56,49,0,9
8,6,8,44,49,0,7
8,7,38,58,49,0,14
8,8,18,25,17,0,26
8,9,45,0,55,0,3
8,10,6,10,55,0,8
8,11,49,17,17,1,1
8,12,7,50,55,0,28
8,13,24,15,17,0,16
8,14,1,26,49,0,43
8,15,9,12,17,0,9
9,0,40,48,48,1,1
9,1,46,33,48,0,6
9,2,24,21,48,0,5
9,3,20,0,48,0,12
9,4,32,48,48,1,1
9,5,52,54,48,0,53
9,6,26,9,48,0,19
9,7,28,8,48,0,38
9,8,42,60,32,0,44
9,9,18,37,48,0,9
9,10,33,16,48,0,5
9,11,45,57,48,0,10
9,12,48,46,32,0,6
9,13,44,49,48,0,14
9,14,59,32,48,0,2
9,15,39,3,48,0,9
10,0,15,26,5,0,9
10,1,45,52,5,0,3
10,2,1,2,5,0,5
10,3,31,53,40,0,12
10,4,7,5,5,1,1
10,5,4,47,5,0,33
10,6,43,33,5,0,21
10,7,34,26,5,0,14
10,8,51,42,5,0,12
10,9,13,19,5,0,51
10,10,55,62,5,0,20
10,11,48,37,5,0,23
10,12,40,22,5,0,34
10,13,36,61,52,0,20
10,14,5,40,52,0,2
10,15,11,39,5,0,28
11,0,14,16,36,0,15
11,1,28,36,36,1,1
11,2,2,47,54,0,23
11,3,25,43,36,0,15
11,4,40,36,54,0,2
11,5,36,15,54,0,19
11,6,34,32,36,0,34
11,7,13,54,36,0,2
11,8,23,42,36,0,32
11,9,54,41,36,0,25
11,10,18,30,36,0,6
11,11,37,10,54,0,10
11,12,19,40,54,0,3
11,13,55,63,54,0,7
11,14,46,54,36,0,2
11,15,27,17,36,0,19
12,0,46,38,36,0,11
12,1,43,36,26,0,2
12,2,26,19,36,0,5
12,3,52,35,36,0,15
12,4,5,36,36,1,1
12,5,8,58,36,0,14
12,6,44,34,36,0,8
12,7,30,48,36,0,2
12,8,34,48,36,0,3
12,9,48,39,36,0,14
12,10,60,26,36,0,3
12,11,56,19,36,0,6
12,12,0,25,36,0,6
12,13,37,36,48,0,2
12,14,47,17,48,0,8
12,15,14,30,36,0,3
13,0,16,9,55,0,14
13,1,49,18,55,0,6
13,2,42,50,55,0,20
13,3,3,28,55,0,18
13,4,52,11,55,0,38
13,5,29,49,55,0,3
13,6,12,62,55,0,11
13,7,55,56,3,0,17
13,8,24,55,55,1,1
13,9,1,58,55,0,13
13,10,17,35,55,0,21
13,11,22,52,55,0,3
13,12,59,48,55,0,10
13,13,45,19,55,0,9
13,14,26,55,55,1,1
13,15,63,21,55,0,10
14,0,33,56,49,0,2
14,1,14,49,49,1,1
14,2,36,51,56,0,22
14,3,45,10,49,0,8
14,4,47,58,56,0,3
14,5,4,39,56,0,22
14,6,43,32,58,0,24
14,7,61,46,58,0,13
14,8,25,49,49,1,1
14,9,11,2,58,0,13
14,10,13,6,56,0,9
14,11,18,36,49,0,4
14,12,0,58,49,0,2
14,13,16,54,56,0,9
14,14,27,17,49,0,24
14,15,55,56,49,0,2
15,0,33,59,55,0,10
15,1,14,56,55,0,10
15,2,40,4,55,0,13
15,3,35,0,55,0,9
15,4,8,27,55,0,20
15,5,10,46,55,0,31
15,6,36,49,55,0,30
15,7,55,14,3,0,2
15,8,22,24,55,0,2
15,9,61,19,55,0,5
15,10,20,18,55,0,19
15,11,3,62,55,0,21
15,12,1,55,55,1,1
15,13,24,50,55,0,17
15,14,19,20,55,0,3
15,15,42,45,55,0,8
16,0,27,36,45,0,19
16,1,47,21,45,0,2
16,2,62,12,45,0,2
16,3,9,37,45,0,7
16,4,38,0,45,0,5
16,5,1,56,45,0,4
16,6,16,2,45,0,12
16,7,12,56,45,0,5
16,8,14,32,45,0,10
16,9,29,21,45,0,4
16,10,26,1,45,0,4
16,11,60,20,45,0,5
16,12,23,48,45,0,16
16,13,19,59,45,0,23
16,14,43,45,45,1,1
16,15,34,45,45,1,1
17,0,57,36,43,0,4
17,1,42,41,43,0,22
17,2,43,42,42,1,1
17,3,52,42,43,0,2
17,4,21,62,43,0,37
17,5,40,63,43,0,10
17,6,38,57,43,0,3
17,7,14,35,43,0,21
17,8,23,43,43,1,1
17,9,2,59,43,0,11
17,10,1,50,43,0,23
17,11,10,26,43,0,14
17,12,6,4,43,0,9
17,13,12,43,43,1,1
17,14,31,46,43,0,3
17,15,34,24,43,0,28
18,0,46,20,41,0,3
18,1,41,26,23,0,5
18,2,56,59,41,0,8
18,3,36,23,41,0,2
18,4,42,54,41,0,5
18,5,44,41,41,1,1
18,6,25,38,41,0,16
18,7,24,54,41,0,15
18,8,51,3,41,0,16
18,9,15,49,41,0,39
18,10,23,36,41,0,6
18,11,11,26,41,0,6
18,12,55,46,41,0,6
18,13,47,8,41,0,19
18,14,7,4,23,0,28
18,15,35,24,41,0,14
19,0,11,55,55,1,1
19,1,59,27,55,0,3
19,2,29,62,55,0,4
19,3,6,39,55,0,15
19,4,33,57,55,0,17
19,5,20,0,55,0,10
19,6,0,63,55,0,30
19,7,4,55,55,1,1
19,8,5,38,55,0,26
19,9,41,25,55,0,18
19,10,34,56,55,0,3
19,11,30,35,55,0,15
19,12,51,56,55,0,5
19,13,27,3,55,0,26
19,14,28,29,55,0,4
19,15,13,40,55,0,21
20,0,10,34,34,1,1
20,1,18,27,34,0,6
20,2,1,13,34,0,29
20,3,58,6,34,0,12
20,4,2,34,34,1,1
20,5,44,60,34,0,8
20,6,25,21,34,0,3
20,7,5,6,34,0,13
20,8,9,1,34,0,23
20,9,54,46,34,0,11
20,10,52,9,34,0,2
20,11,39,38,34,0,10
20,12,34,18,9,0,23
20,13,21,51,34,0,33
20,14,38,5,34,0,12
20,15,57,32,34,0,10
21,0,12,18,16,0,30
21,1,23,48,0,0,5
21,2,32,16,0,0,2
21,3,45,51,16,0,7
21,4,22,28,0,0,47
21,5,8,21,0,0,13
21,6,42,16,16,1,1
21,7,30,24,0,0,31
21,8,56,62,16,0,13
21,9,14,46,0,0,6
21,10,6,39,0,0,43
21,11,11,37,16,0,15
21,12,0,50,16,0,16
21,13,26,55,0,0,5
21,14,19,55,0,0,5
21,15,17,0,16,0,2
22,0,17,9,19,0,4
22,1,40,61,19,0,2
22,2,62,32,19,0,21
22,3,42,19,19,1,1
22,4,54,7,19,0,6
22,5,16,45,61,0,53
22,6,18,5,19,0,38
22,7,61,44,19,0,5
22,8,15,42,61,0,3
22,9,21,38,19,0,10
22,10,4,33,19,0,51
22,11,53,49,19,0,13
22,12,13,61,19,0,2
22,13,3,19,19,1,1
22,14,19,7,61,0,5
22,15,41,48,61,0,17
23,0,3,43,0,0,9
23,1,59,4,0,0,33
23,2,21,0,0,1,1
23,3,0,18,37,0,23
23,4,39,31,0,0,10
23,5,12,35,0,0,11
23,6,61,32,0,0,16
23,7,62,37,0,0,2
23,8,55,23,0,0,25
23,9,56,41,0,0,33
23,10,60,58,0,0,15
23,11,37,40,0,0,39
23,12,22,47,0,0,30
23,13,54,27,0,0,14
23,14,15,54,0,0,37
23,15,50,10,0,0,8
24,0,62,33,30,0,2
24,1,54,15,17,0,19
24,2,59,43,33,0,6
24,3,43,56,33,0,9
24,4,55,16,30,0,15
24,5,44,29,33,0,49
24,6,28,39,17,0,11
24,7,6,57,33,0,9
24,8,30,26,17,0,24
24,9,36,27,17,0,10
24,10,37,63,33,0,20
24,11,18,31,30,0,10
24,12,27,46,43,0,15
24,13,42,11,33,0,18
24,14,0,30,17,0,3
24,15,17,33,30,0,8
25,0,41,52,18,0,26
25,1,10,36,18,0,4
25,2,62,3,3,1,1
25,3,59,39,44,0,17
25,4,58,54,3,0,18
25,5,22,63,36,0,13
25,6,57,44,36,0,2
25,7,56,17,3,0,24
25,8,55,44,44,1,1
25,9,37,48,44,0,23
25,10,12,26,44,0,16
25,11,40,1,44,0,9
25,12,35,50,18,0,16
25,13,28,18,44,0,4
25,14,18,11,3,0,34
25,15,2,19,3,0,11
26,0,41,50,50,1,1
26,1,50,10,53,0,2
26,2,17,53,50,0,2
26,3,34,26,53,0,28
26,4,46,17,50,0,4
26,5,51,63,53,0,10
26,6,43,55,50,0,15
26,7,23,7,50,0,17
26,8,52,50,50,1,1
26,9,39,41,50,0,9
26,10,53,58,50,0,17
26,11,36,37,50,0,6
26,12,37,15,50,0,7
26,13,9,36,50,0,4
26,14,19,8,50,0,13
26,15,21,10,50,0,3
27,0,8,9,35,0,12
27,1,47,60,35,0,13
27,2,55,3,35,0,3
27,3,33,39,35,0,6
27,4,36,18,35,0,9
27,5,7,35,35,1,1
27,6,15,8,35,0,8
27,7,61,44,35,0,24
27,8,37,35,35,1,1
27,9,35,3,47,0,2
27,10,28,39,35,0,6
27,11,29,52,35,0,21
27,12,14,47,35,0,3
27,13,31,34,35,0,54
27,14,53,31,35,0,5
27,15,20,43,35,0,34
28,0,63,11,20,0,17
28,1,7,20,15,0,3
28,2,24,1,20,0,8
28,3,33,9,20,0,3
28,4,55,15,20,0,2
28,5,51,20,20,1,1
28,6,28,36,20,0,14
28,7,44,32,20,0,22
28,8,59,43,20,0,16
28,9,45,15,20,0,2
28,10,25,33,15,0,4
28,11,39,22,20,0,37
28,12,9,21,15,0,22
28,13,40,48,15,0,43
28,14,12,23,20,0,15
28,15,61,58,15,0,20
29,0,13,46,52,0,17
29,1,54,15,52,0,30
29,2,63,19,52,0,45
29,3,58,33,52,0,7
29,4,52,47,47,1,1
29,5,3,52,52,1,1
29,6,42,10,52,0,20
29,7,38,50,52,0,8
29,8,8,36,52,0,22
29,9,31,25,52,0,17
29,10,20,34,52,0,16
29,11,29,9,52,0,5
29,12,21,28,52,0,3
29,13,1,52,52,1,1
29,14,33,28,52,0,5
29,15,47,22,52,0,24
30,0,62,34,1,0,10
30,1,27,41,11,0,9
30,2,35,16,0,0,36
30,3,20,11,1,0,4
30,4,45,0,62,0,2
30,5,1,22,62,0,8
30,6,51,30,1,0,29
30,7,52,23,62,0,6
30,8,7,0,62,0,6
30,9,54,23,0,0,6
30,10,9,58,62,0,32
30,11,17,44,0,0,27
30,12,19,61,11,0,18
30,13,5,43,1,0,20
30,14,3,55,11,0,12
30,15,11,3,0,0,5
31,0,49,31,30,0,10
31,1,37,23,30,0,8
31,2,38,8,30,0,3
31,3,36,50,30,0,11
31,4,62,30,30,1,1
31,5,63,57,30,0,11
31,6,29,8,30,0,3
31,7,30,33,8,0,3
31,8,44,6,30,0,18
31,9,23,5,30,0,20
31,10,53,1,30,0,33
31,11,47,0,30,0,31
31,12,20,31,30,0,5
31,13,12,39,30,0,21
31,14,14,3,8,0,16
31,15,43,24,30,0,51
32,0,28,53,36,0,31
32,1,63,56,36,0,4
32,2,44,18,36,0,2
32,3,36,2,44,0,13
32,4,17,36,36,1,1
32,5,33,28,36,0,6
32,6,30,8,36,0,29
32,7,14,20,36,0,14
32,8,56,46,36,0,37
32,9,51,20,36,0,13
32,10,38,21,36,0,7
32,11,62,47,36,0,6
32,12,10,22,36,0,24
32,13,18,34,36,0,54
32,14,55,21,36,0,3
32,15,19,48,36,0,24
33,0,28,23,14,0,15
33,1,14,17,51,0,32
33,2,2,45,14,0,23
33,3,7,54,14,0,8
33,4,25,24,14,0,17
33,5,10,3,14,0,30
33,6,50,1,14,0,14
33,7,6,49,14,0,23
33,8,20,24,14,0,10
33,9,4,14,14,1,1
33,10,56,51,14,0,4
33,11,59,37,14,0,19
33,12,18,6,14,0,3
33,13,35,13,14,0,42
33,14,16,61,14,0,9
33,15,8,46,14,0,24
34,0,23,57,43,0,4
34,1,20,35,43,0,44
34,2,61,19,43,0,17
34,3,62,50,43,0,24
34,4,40,46,43,0,30
34,5,48,24,43,0,42
34,6,15,59,43,0,5
34,7,49,12,43,0,8
34,8,33,43,43,1,1
34,9,10,49,43,0,6
34,10,0,17,43,0,2
34,11,4,14,43,0,18
34,12,59,34,43,0,45
34,13,7,28,43,0,15
34,14,17,48,43,0,3
34,15,28,43,43,1,1
35,0,3,28,38,0,16
35,1,27,32,38,0,21
35,2,49,41,38,0,7
35,3,61,19,31,0,37
35,4,6,25,31,0,11
35,5,11,51,31,0,17
35,6,45,31,31,1,1
35,7,29,57,31,0,15
35,8,31,20,38,0,27
35,9,15,38,31,0,2
35,10,14,43,31,0,20
35,11,58,32,31,0,12
35,12,30,34,38,0,28
35,13,42,39,31,0,14
35,14,17,47,31,0,17
35,15,41,37,31,0,4
36,0,31,25,6,0,10
36,1,3,22,6,0,22
36,2,46,0,8,0,20
36,3,58,53,6,0,4
36,4,16,47,8,0,12
36,5,11,62,8,0,9
36,6,23,8,6,0,2
36,7,41,43,8,0,4
36,8,21,31,8,0,3
36,9,59,50,8,0,9
36,10,6,4,8,0,38
36,11,53,6,6,1,1
36,12,13,9,6,0,15
36,13,8,37,6,0,11
36,14,39,5,6,0,19
36,15,62,6,8,0,5
