episode,query_idx,key,value,pred,correct,rank
0,0,63,30,39,0,11
0,1,39,0,32,0,19
0,2,32,23,39,0,5
0,3,47,53,32,0,5
0,4,49,41,39,0,7
0,5,35,60,32,0,5
0,6,44,32,39,0,2
0,7,46,39,39,1,1
1,0,35,31,22,0,30
1,1,22,39,6,0,4
1,2,42,57,22,0,6
1,3,8,22,6,0,2
1,4,6,60,22,0,10
1,5,50,13,22,0,4
1,6,37,7,6,0,14
1,7,59,2,22,0,17
2,0,6,40,40,1,1
2,1,26,22,22,1,1
2,2,42,23,22,0,3
2,3,9,24,22,0,15
2,4,50,54,22,0,18
2,5,0,48,22,0,10
2,6,35,33,22,0,23
2,7,60,63,22,0,13
3,0,35,10,62,0,2
3,1,31,46,62,0,12
3,2,10,45,31,0,10
3,3,1,30,10,0,10
3,4,23,32,62,0,4
3,5,47,62,23,0,2
3,6,58,19,62,0,7
3,7,22,23,62,0,4
4,0,4,36,54,0,9
4,1,19,52,42,0,15
4,2,7,61,42,0,2
4,3,27,45,42,0,14
4,4,54,15,42,0,2
4,5,56,10,42,0,8
4,6,42,25,54,0,16
4,7,6,42,42,1,1
5,0,54,29,37,0,13
5,1,44,7,37,0,8
5,2,57,33,37,0,5
5,3,32,20,37,0,5
5,4,3,37,37,1,1
5,5,43,37,37,1,1
5,6,26,30,37,0,15
5,7,12,47,37,0,14
6,0,1,61,2,0,4
6,1,19,6,2,0,8
6,2,2,61,8,0,6
6,3,8,9,2,0,10
6,4,18,8,8,1,1
6,5,24,7,8,0,9
6,6,14,48,8,0,9
6,7,25,34,2,0,5
7,0,50,44,48,0,2
7,1,48,20,44,0,5
7,2,21,20,48,0,3
7,3,16,28,44,0,8
7,4,23,48,48,1,1
7,5,31,9,44,0,43
7,6,59,15,44,0,9
7,7,22,29,44,0,23
8,0,57,9,53,0,8
8,1,7,11,40,0,5
8,2,40,47,53,0,11
8,3,50,42,40,0,46
8,4,28,7,40,0,2
8,5,31,50,7,0,4
8,6,36,25,40,0,10
8,7,53,40,40,1,1
9,0,56,27,24,0,14
9,1,25,22,24,0,3
9,2,8,35,24,0,6
9,3,39,5,24,0,3
9,4,16,38,24,0,13
9,5,44,24,24,1,1
9,6,51,3,24,0,13
9,7,11,6,24,0,15
10,0,3,12,9,0,9
10,1,24,54,9,0,8
10,2,37,13,9,0,5
10,3,25,18,37,0,5
10,4,27,62,37,0,3
10,5,39,40,9,0,6
10,6,29,52,9,0,15
10,7,9,60,37,0,14
11,0,62,17,36,0,4
11,1,5,56,36,0,15
11,2,15,36,36,1,1
11,3,43,37,36,0,2
