episode,query_idx,key,value,pred,correct,rank
0,0,63,51,64,0,60
0,1,21,31,64,0,7
0,2,14,45,64,0,17
0,3,27,55,64,0,25
0,4,56,1,28,0,19
0,5,0,11,28,0,15
0,6,17,7,28,0,21
0,7,28,34,35,0,8
0,8,16,20,64,0,4
0,9,35,28,64,0,3
0,10,15,53,64,0,34
0,11,24,31,64,0,3
0,12,11,28,64,0,9
0,13,61,18,64,0,23
0,14,33,9,64,0,60
0,15,54,31,64,0,21
1,0,60,1,64,0,27
1,1,11,45,64,0,18
1,2,54,16,55,0,2
1,3,26,40,40,1,1
1,4,51,56,55,0,29
1,5,62,16,47,0,16
1,6,0,9,23,0,15
1,7,35,13,23,0,9
1,8,17,55,23,0,4
1,9,55,18,13,0,7
1,10,12,47,7,0,4
1,11,7,23,7,0,2
1,12,22,59,7,0,9
1,13,59,5,64,0,5
1,14,15,11,64,0,48
1,15,61,17,64,0,64
2,0,16,14,14,1,1
2,1,45,30,44,0,4
2,2,50,54,54,1,1
2,3,56,39,44,0,25
2,4,34,45,12,0,16
2,5,14,55,44,0,11
2,6,12,24,36,0,11
2,7,54,36,36,1,1
2,8,20,54,38,0,2
2,9,36,12,20,0,5
2,10,43,63,20,0,3
2,11,48,58,63,0,10
2,12,33,16,63,0,13
2,13,53,2,20,0,33
2,14,44,50,64,0,30
2,15,38,48,63,0,35
3,0,44,52,52,1,1
3,1,27,30,64,0,2
3,2,22,46,64,0,2
3,3,51,20,52,0,3
3,4,24,33,52,0,4
3,5,2,56,52,0,50
3,6,30,11,52,0,9
3,7,26,63,52,0,17
3,8,46,52,52,1,1
3,9,13,26,52,0,15
3,10,15,35,52,0,5
3,11,6,9,52,0,19
3,12,1,0,52,0,10
3,13,17,61,64,0,38
3,14,54,45,64,0,13
3,15,48,47,64,0,7
4,0,32,58,64,0,10
4,1,30,43,64,0,16
4,2,3,27,64,0,15
4,3,35,21,54,0,7
4,4,8,48,54,0,34
4,5,25,33,64,0,6
4,6,44,10,64,0,45
4,7,61,54,64,0,2
4,8,11,54,64,0,3
4,9,2,4,64,0,19
4,10,49,33,64,0,9
4,11,38,63,64,0,8
4,12,22,51,64,0,44
4,13,34,46,64,0,39
4,14,20,35,64,0,31
4,15,5,14,64,0,6
5,0,17,37,20,0,6
5,1,3,20,19,0,3
5,2,13,6,19,0,15
5,3,33,19,14,0,3
5,4,58,36,14,0,2
5,5,19,49,14,0,5
5,6,44,51,14,0,48
5,7,14,1,54,0,10
5,8,48,17,54,0,14
5,9,20,63,64,0,61
5,10,6,23,64,0,19
5,11,10,60,64,0,17
5,12,28,14,64,0,2
5,13,37,54,64,0,10
5,14,36,53,64,0,57
5,15,45,29,64,0,31
6,0,15,18,29,0,32
6,1,34,7,64,0,14
6,2,40,21,29,0,16
6,3,0,29,29,1,1
6,4,56,6,30,0,34
6,5,49,24,36,0,3
6,6,12,29,36,0,8
6,7,51,63,36,0,21
6,8,3,39,36,0,44
6,9,36,5,64,0,11
6,10,62,23,64,0,5
6,11,20,47,64,0,13
6,12,24,53,64,0,32
6,13,46,52,64,0,13
