episode,query_idx,key,value,pred,correct,rank
0,0,60,41,26,0,23
0,1,1,15,64,0,35
0,2,34,50,62,0,11
0,3,43,44,62,0,7
0,4,12,1,62,0,36
0,5,58,22,64,0,16
0,6,26,47,64,0,15
0,7,54,43,62,0,10
0,8,17,61,64,0,38
0,9,62,45,64,0,8
0,10,36,48,64,0,24
0,11,57,9,64,0,18
0,12,7,5,64,0,28
0,13,16,22,64,0,50
0,14,49,62,64,0,3
0,15,44,20,64,0,8
1,0,3,45,12,0,13
1,1,4,51,12,0,5
1,2,51,12,12,1,1
1,3,48,23,34,0,19
1,4,50,43,34,0,13
1,5,15,55,14,0,11
1,6,56,38,14,0,6
1,7,47,13,14,0,40
1,8,60,34,14,0,2
1,9,14,12,60,0,9
1,10,49,6,64,0,5
1,11,45,25,64,0,18
1,12,34,39,64,0,50
1,13,35,7,64,0,27
1,14,0,34,64,0,4
1,15,5,7,64,0,60
2,0,27,16,10,0,29
2,1,43,10,10,1,1
2,2,12,39,39,1,1
2,3,34,24,11,0,9
2,4,18,59,39,0,14
2,5,39,11,10,0,5
2,6,13,3,39,0,9
2,7,44,6,39,0,2
2,8,35,34,47,0,6
2,9,45,50,64,0,6
2,10,40,5,64,0,39
2,11,10,25,64,0,25
2,12,3,39,64,0,11
2,13,22,19,64,0,23
2,14,56,13,64,0,39
2,15,47,28,64,0,33
3,0,39,13,14,0,6
3,1,2,58,14,0,15
3,2,11,48,14,0,7
3,3,19,55,14,0,3
3,4,43,36,14,0,8
3,5,14,53,10,0,7
3,6,32,13,10,0,17
3,7,55,33,63,0,3
3,8,58,8,33,0,29
3,9,41,14,10,0,16
3,10,16,44,33,0,7
3,11,3,10,64,0,5
3,12,36,45,64,0,18
3,13,48,63,64,0,32
3,14,18,5,64,0,33
3,15,7,52,64,0,32
4,0,56,26,52,0,15
4,1,18,49,52,0,13
4,2,42,0,52,0,2
4,3,24,52,52,1,1
4,4,23,25,52,0,4
4,5,41,14,52,0,8
4,6,38,48,52,0,4
4,7,59,52,52,1,1
4,8,48,57,52,0,3
4,9,4,41,64,0,23
4,10,21,30,64,0,18
4,11,55,43,64,0,66
4,12,17,52,64,0,4
4,13,57,22,64,0,29
4,14,0,5,64,0,19
4,15,61,42,64,0,57
5,0,29,35,23,0,14
5,1,36,16,11,0,8
5,2,39,47,54,0,14
5,3,13,23,64,0,7
5,4,53,9,64,0,9
5,5,11,57,64,0,10
5,6,6,23,64,0,12
5,7,54,9,2,0,10
5,8,26,54,64,0,3
5,9,2,28,64,0,10
5,10,1,59,64,0,55
5,11,23,63,64,0,22
5,12,38,17,64,0,11
5,13,63,39,64,0,16
5,14,61,56,64,0,12
5,15,24,39,64,0,14
6,0,41,51,64,0,33
6,1,38,4,24,0,11
6,2,6,3,64,0,6
6,3,19,14,64,0,11
