episode,query_idx,key,value,pred,correct,rank
0,0,60,41,64,0,12
0,1,1,15,64,0,8
0,2,34,50,64,0,25
0,3,43,44,64,0,3
0,4,12,1,64,0,31
0,5,58,22,64,0,3
0,6,26,47,64,0,13
0,7,54,43,64,0,12
0,8,17,61,64,0,7
0,9,62,45,64,0,3
0,10,36,48,64,0,9
0,11,57,9,64,0,10
0,12,7,5,64,0,14
0,13,16,22,64,0,4
0,14,49,62,64,0,6
0,15,44,20,64,0,3
1,0,3,45,64,0,4
1,1,4,51,64,0,5
1,2,51,12,64,0,13
1,3,48,23,64,0,15
1,4,50,43,64,0,16
1,5,15,55,64,0,22
1,6,56,38,64,0,16
1,7,47,13,64,0,5
1,8,60,34,64,0,3
1,9,14,12,64,0,23
1,10,49,6,64,0,20
1,11,45,25,64,0,17
1,12,34,39,64,0,14
1,13,35,7,64,0,4
1,14,0,34,64,0,3
1,15,5,7,64,0,4
2,0,27,16,64,0,12
2,1,43,10,64,0,7
2,2,12,39,64,0,3
2,3,34,24,64,0,15
2,4,18,59,64,0,7
2,5,39,11,64,0,25
2,6,13,3,64,0,5
2,7,44,6,64,0,18
2,8,35,34,64,0,13
2,9,45,50,64,0,20
2,10,40,5,64,0,4
2,11,10,25,64,0,13
2,12,3,39,64,0,4
2,13,22,19,64,0,19
2,14,56,13,64,0,3
2,15,47,28,64,0,3
3,0,39,13,64,0,13
3,1,2,58,64,0,3
3,2,11,48,64,0,4
3,3,19,55,64,0,6
3,4,43,36,64,0,8
3,5,14,53,64,0,18
3,6,32,13,64,0,9
3,7,55,33,64,0,17
3,8,58,8,64,0,5
3,9,41,14,64,0,12
3,10,16,44,64,0,3
3,11,3,10,64,0,13
3,12,36,45,64,0,7
3,13,48,63,64,0,13
3,14,18,5,64,0,9
3,15,7,52,64,0,3
4,0,56,26,64,0,25
4,1,18,49,64,0,10
4,2,42,0,64,0,11
4,3,24,52,64,0,4
4,4,23,25,64,0,10
4,5,41,14,64,0,19
4,6,38,48,64,0,7
4,7,59,52,64,0,6
4,8,48,57,64,0,3
4,9,4,41,64,0,12
4,10,21,30,64,0,7
4,11,55,43,64,0,7
4,12,17,52,64,0,10
4,13,57,22,64,0,7
4,14,0,5,64,0,7
4,15,61,42,64,0,33
5,0,29,35,64,0,50
5,1,36,16,64,0,12
5,2,39,47,64,0,16
5,3,13,23,64,0,3
5,4,53,9,64,0,7
5,5,11,57,64,0,11
5,6,6,23,64,0,9
5,7,54,9,64,0,16
5,8,26,54,64,0,10
5,9,2,28,64,0,5
5,10,1,59,64,0,5
5,11,23,63,64,0,8
5,12,38,17,64,0,10
5,13,63,39,64,0,3
5,14,61,56,64,0,31
5,15,24,39,64,0,3
