episode,query_idx,key,value,pred,correct,rank
0,0,32,57,27,0,12
0,1,16,29,64,0,34
0,2,45,27,64,0,6
0,3,4,23,64,0,5
0,4,17,15,64,0,3
0,5,35,34,64,0,15
0,6,36,38,64,0,31
0,7,19,34,64,0,33
0,8,10,0,64,0,5
0,9,0,57,64,0,33
0,10,27,16,64,0,25
0,11,5,25,64,0,63
0,12,7,63,64,0,23
0,13,13,62,64,0,8
0,14,40,11,64,0,4
0,15,46,42,64,0,3
1,0,12,21,30,0,14
1,1,19,30,30,1,1
1,2,5,54,1,0,48
1,3,45,25,30,0,26
1,4,11,61,30,0,8
1,5,4,12,30,0,44
1,6,58,28,30,0,33
1,7,17,1,30,0,2
1,8,31,0,30,0,24
1,9,39,30,30,1,1
1,10,26,30,11,0,5
1,11,34,48,64,0,4
1,12,36,45,64,0,4
1,13,32,11,64,0,3
1,14,38,30,64,0,21
1,15,24,45,64,0,6
2,0,25,42,37,0,5
2,1,51,27,37,0,4
2,2,58,37,37,1,1
2,3,1,57,23,0,9
2,4,24,21,23,0,6
2,5,23,28,26,0,20
2,6,35,10,26,0,2
2,7,18,20,37,0,3
2,8,59,26,26,1,1
2,9,28,13,29,0,52
2,10,62,19,29,0,15
2,11,16,52,64,0,21
2,12,5,29,64,0,3
2,13,9,3,64,0,8
2,14,53,23,64,0,9
2,15,8,29,64,0,17
3,0,5,46,26,0,10
3,1,22,17,26,0,26
3,2,6,62,26,0,14
3,3,58,14,26,0,42
3,4,60,11,26,0,10
3,5,53,25,26,0,22
3,6,12,50,26,0,2
3,7,20,26,26,1,1
3,8,54,12,58,0,24
3,9,49,6,58,0,13
3,10,39,58,58,1,1
3,11,34,59,58,0,11
3,12,21,20,64,0,9
3,13,62,39,64,0,49
3,14,1,45,64,0,50
3,15,29,26,64,0,4
4,0,13,59,65,0,38
4,1,21,53,64,0,12
4,2,38,26,65,0,5
4,3,36,17,65,0,37
4,4,26,40,27,0,5
4,5,27,36,42,0,24
4,6,52,8,44,0,20
4,7,56,13,44,0,50
4,8,2,7,44,0,5
4,9,45,44,44,1,1
4,10,9,42,44,0,5
4,11,37,10,65,0,13
4,12,3,16,65,0,9
4,13,44,55,64,0,54
4,14,5,27,64,0,4
4,15,33,49,64,0,29
5,0,16,12,65,0,6
5,1,1,48,65,0,35
5,2,44,15,65,0,4
5,3,5,29,65,0,32
5,4,2,52,65,0,11
5,5,45,21,64,0,6
5,6,13,42,64,0,8
5,7,4,2,64,0,3
5,8,36,31,64,0,7
5,9,18,9,64,0,4
5,10,27,40,64,0,6
5,11,55,46,64,0,29
5,12,28,15,64,0,3
5,13,15,44,64,0,6
5,14,53,7,64,0,7
5,15,12,30,64,0,3
6,0,13,52,20,0,8
6,1,40,16,20,0,13
6,2,63,37,20,0,7
6,3,4,34,20,0,10
6,4,61,14,20,0,34
6,5,18,20,20,1,1
6,6,32,24,51,0,18
6,7,56,5,20,0,16
6,8,47,51,51,1,1
6,9,20,5,64,0,11
6,10,2,52,64,0,13
6,11,0,21,64,0,26
6,12,39,13,64,0,59
6,13,51,57,64,0,10
6,14,44,6,64,0,14
6,15,11,7,64,0,4
7,0,50,3,37,0,13
7,1,24,3,65,0,26
7,2,29,30,60,0,27
7,3,42,7,65,0,11
7,4,0,32,34,0,7
7,5,2,58,34,0,7
7,6,15,44,60,0,37
7,7,18,10,34,0,7
7,8,45,21,34,0,9
7,9,62,25,34,0,53
7,10,19,6,64,0,54
7,11,37,60,64,0,4
7,12,63,4,64,0,7
7,13,27,22,64,0,11
7,14,61,34,64,0,4
7,15,17,59,64,0,37
8,0,31,2,41,0,20
8,1,2,12,15,0,10
8,2,26,57,15,0,3
8,3,36,43,15,0,16
8,4,16,14,15,0,41
8,5,54,41,15,0,2
8,6,32,58,15,0,14
8,7,59,1,15,0,11
8,8,20,15,15,1,1
8,9,52,62,30,0,12
8,10,13,22,30,0,4
8,11,25,20,64,0,17
8,12,7,30,64,0,4
8,13,30,38,64,0,6
8,14,18,12,64,0,15
8,15,33,57,64,0,29
9,0,25,23,37,0,2
9,1,44,33,37,0,3
9,2,43,11,37,0,23
9,3,41,60,37,0,10
9,4,52,56,16,0,3
9,5,38,16,37,0,2
9,6,61,19,37,0,22
9,7,8,55,37,0,29
9,8,6,26,37,0,5
9,9,4,62,37,0,9
9,10,59,50,37,0,2
9,11,10,53,50,0,5
9,12,51,37,50,0,2
9,13,54,45,50,0,13
9,14,37,2,65,0,4
9,15,16,25,64,0,9
10,0,27,10,41,0,21
10,1,0,53,41,0,60
10,2,38,17,37,0,11
10,3,61,44,37,0,32
10,4,52,60,37,0,6
10,5,24,13,41,0,58
10,6,37,32,41,0,7
10,7,63,21,41,0,9
10,8,7,61,41,0,10
10,9,8,46,41,0,37
10,10,47,30,64,0,15
10,11,31,37,64,0,4
10,12,2,47,64,0,5
10,13,43,1,64,0,12
10,14,36,51,64,0,7
10,15,57,41,64,0,3
11,0,30,52,65,0,6
11,1,24,52,65,0,10
11,2,3,62,64,0,9
11,3,9,8,64,0,7
11,4,51,45,64,0,25
11,5,53,17,64,0,47
11,6,57,11,64,0,5
11,7,10,55,64,0,26
11,8,19,15,64,0,5
11,9,13,51,64,0,23
11,10,33,31,64,0,28
11,11,41,58,64,0,6
11,12,35,7,64,0,3
11,13,20,0,64,0,18
11,14,32,54,64,0,26
11,15,34,50,64,0,6
12,0,2,53,31,0,31
12,1,13,8,31,0,20
12,2,60,49,31,0,28
12,3,63,47,31,0,24
12,4,42,45,31,0,20
12,5,28,23,31,0,9
12,6,61,36,31,0,12
12,7,21,28,31,0,45
12,8,25,32,31,0,2
12,9,20,57,65,0,23
12,10,56,31,31,1,1
12,11,7,56,64,0,26
12,12,39,51,64,0,8
12,13,27,25,64,0,25
12,14,62,31,64,0,3
12,15,35,61,64,0,5
13,0,43,54,65,0,5
13,1,14,29,65,0,3
13,2,57,23,65,0,16
13,3,56,46,65,0,19
13,4,32,49,65,0,3
13,5,44,50,65,0,8
13,6,53,33,22,0,17
13,7,31,34,37,0,5
13,8,50,15,65,0,5
13,9,62,6,42,0,40
13,10,17,29,64,0,4
13,11,49,14,64,0,51
13,12,22,61,64,0,28
13,13,48,1,64,0,7
13,14,37,40,64,0,27
13,15,27,19,64,0,21
14,0,13,35,37,0,8
14,1,6,59,37,0,17
14,2,29,22,54,0,12
14,3,14,43,37,0,3
14,4,28,46,54,0,4
14,5,11,39,37,0,48
14,6,16,17,37,0,13
14,7,50,54,37,0,2
14,8,5,33,37,0,28
14,9,8,56,37,0,30
14,10,17,43,37,0,7
14,11,24,21,64,0,11
14,12,45,0,64,0,31
14,13,30,37,64,0,3
14,14,46,8,64,0,10
14,15,48,54,64,0,3
15,0,2,39,65,0,29
15,1,60,59,65,0,40
15,2,44,40,65,0,34
15,3,58,44,65,0,21
15,4,13,51,65,0,6
15,5,47,5,65,0,25
15,6,34,55,65,0,7
15,7,15,47,65,0,24
15,8,41,29,65,0,18
15,9,7,4,65,0,11
15,10,31,4,65,0,21
15,11,54,11,64,0,6
15,12,27,7,64,0,9
15,13,56,50,64,0,6
15,14,51,56,64,0,5
15,15,23,13,64,0,63
16,0,33,29,37,0,32
16,1,17,35,33,0,30
16,2,26,47,33,0,9
16,3,21,36,33,0,38
16,4,30,33,42,0,2
16,5,18,37,42,0,2
16,6,9,16,42,0,10
16,7,27,56,42,0,18
16,8,63,19,42,0,12
16,9,51,15,7,0,4
16,10,62,43,42,0,27
16,11,42,7,50,0,3
16,12,11,50,50,1,1
16,13,19,21,64,0,6
16,14,13,9,64,0,4
16,15,47,2,64,0,22
17,0,25,5,37,0,21
17,1,11,6,37,0,9
17,2,2,54,37,0,7
17,3,58,49,37,0,2
17,4,6,52,37,0,5
17,5,12,37,37,1,1
17,6,19,21,65,0,3
17,7,59,24,65,0,2
17,8,10,19,64,0,15
17,9,48,33,64,0,9
17,10,26,20,64,0,5
17,11,30,40,64,0,3
17,12,23,19,64,0,60
17,13,63,49,64,0,6
17,14,49,62,64,0,3
17,15,18,54,64,0,9
18,0,5,47,35,0,45
18,1,17,58,35,0,19
18,2,37,44,35,0,12
18,3,36,7,24,0,2
18,4,24,39,35,0,20
18,5,45,8,35,0,20
18,6,50,51,35,0,20
18,7,13,11,65,0,13
18,8,1,24,65,0,7
18,9,16,10,64,0,20
18,10,31,55,64,0,5
18,11,42,18,64,0,25
18,12,2,14,64,0,59
18,13,41,23,64,0,4
18,14,35,48,64,0,12
18,15,23,2,64,0,14
19,0,2,51,32,0,11
19,1,41,10,24,0,12
19,2,54,48,24,0,7
19,3,16,32,65,0,2
19,4,40,24,50,0,7
19,5,22,57,64,0,15
19,6,46,36,64,0,6
19,7,26,36,65,0,8
19,8,9,3,65,0,9
19,9,43,24,64,0,34
19,10,28,3,64,0,9
19,11,56,38,64,0,26
19,12,49,0,64,0,20
19,13,23,51,64,0,18
19,14,19,26,64,0,5
19,15,55,50,64,0,3
20,0,3,22,23,0,8
20,1,46,5,23,0,25
20,2,16,53,23,0,31
20,3,0,18,42,0,19
20,4,10,24,42,0,8
20,5,18,22,42,0,13
20,6,23,6,11,0,12
20,7,47,48,64,0,17
20,8,33,28,64,0,49
20,9,36,54,64,0,8
20,10,35,11,64,0,5
20,11,39,42,64,0,3
20,12,42,8,64,0,16
20,13,1,54,64,0,10
20,14,61,52,64,0,6
20,15,11,4,64,0,3
21,0,52,3,1,0,16
21,1,14,33,1,0,9
21,2,31,19,54,0,8
21,3,60,54,50,0,3
21,4,2,28,1,0,22
21,5,17,54,1,0,9
21,6,63,0,1,0,28
21,7,1,12,50,0,4
21,8,3,45,26,0,53
21,9,61,24,26,0,3
21,10,59,8,64,0,20
21,11,50,17,64,0,15
21,12,30,24,64,0,10
21,13,25,36,64,0,16
21,14,19,36,64,0,27
21,15,26,12,64,0,5
22,0,26,36,50,0,29
22,1,18,24,7,0,4
22,2,4,14,7,0,51
22,3,39,33,7,0,8
22,4,7,46,50,0,13
22,5,24,29,20,0,50
22,6,20,60,7,0,17
22,7,57,12,7,0,10
22,8,34,17,15,0,25
22,9,1,35,35,1,1
22,10,8,16,15,0,35
22,11,13,7,15,0,2
22,12,50,45,64,0,27
22,13,17,18,64,0,11
22,14,28,37,64,0,9
22,15,15,6,64,0,21
23,0,1,38,37,0,23
23,1,57,7,37,0,7
23,2,47,54,37,0,15
23,3,16,5,37,0,7
23,4,52,40,37,0,8
23,5,38,1,37,0,15
23,6,37,48,61,0,13
23,7,50,59,2,0,8
23,8,4,3,2,0,39
23,9,61,25,23,0,34
23,10,35,10,23,0,8
23,11,23,25,2,0,27
23,12,6,2,59,0,3
23,13,43,57,64,0,25
23,14,63,23,64,0,8
23,15,55,51,64,0,5
24,0,57,32,32,1,1
24,1,55,30,50,0,27
24,2,17,41,32,0,3
24,3,50,22,32,0,6
24,4,11,44,32,0,27
24,5,47,54,32,0,23
24,6,39,24,60,0,3
24,7,22,0,65,0,27
24,8,46,45,64,0,27
24,9,51,32,64,0,5
24,10,28,48,64,0,17
24,11,63,18,64,0,15
24,12,2,50,64,0,4
24,13,24,32,64,0,6
24,14,36,26,64,0,7
24,15,60,20,64,0,4
25,0,25,40,62,0,20
25,1,61,34,32,0,22
25,2,58,19,32,0,3
25,3,45,47,27,0,7
25,4,37,51,27,0,20
25,5,59,3,27,0,19
25,6,57,21,27,0,14
25,7,32,28,27,0,35
25,8,6,62,64,0,4
25,9,36,49,64,0,9
25,10,56,52,64,0,11
25,11,60,17,64,0,9
25,12,31,27,64,0,3
25,13,10,16,64,0,27
25,14,2,42,64,0,3
25,15,17,46,64,0,5
26,0,11,40,65,0,5
26,1,9,52,62,0,3
26,2,19,22,65,0,26
26,3,21,50,65,0,5
26,4,20,4,64,0,3
26,5,53,25,62,0,58
26,6,8,62,64,0,3
26,7,29,44,64,0,3
26,8,30,28,64,0,45
26,9,44,15,64,0,6
26,10,14,0,64,0,18
26,11,45,57,64,0,10
26,12,4,61,64,0,19
26,13,10,40,64,0,6
26,14,27,62,64,0,5
26,15,3,43,64,0,26
27,0,60,34,65,0,28
27,1,35,36,65,0,44
27,2,47,51,65,0,13
27,3,10,0,65,0,32
27,4,44,15,65,0,4
27,5,59,33,65,0,3
27,6,37,1,31,0,27
27,7,11,31,31,1,1
27,8,28,38,35,0,24
27,9,40,61,35,0,18
27,10,8,35,65,0,3
27,11,22,42,65,0,4
27,12,45,62,65,0,3
27,13,13,32,65,0,6
27,14,33,28,64,0,61
27,15,23,10,64,0,4
28,0,25,1,62,0,53
28,1,4,20,62,0,5
28,2,62,17,15,0,3
28,3,38,18,15,0,10
28,4,56,52,52,1,1
28,5,6,18,15,0,9
28,6,33,14,34,0,50
28,7,24,55,15,0,37
28,8,12,10,34,0,21
28,9,41,62,34,0,2
28,10,47,62,34,0,11
28,11,15,58,42,0,7
28,12,49,43,42,0,9
28,13,34,17,42,0,3
28,14,51,21,64,0,6
28,15,44,45,64,0,44
29,0,15,2,50,0,5
29,1,61,45,50,0,19
29,2,47,45,50,0,22
29,3,3,62,64,0,6
29,4,1,14,65,0,63
29,5,5,50,64,0,3
29,6,8,53,64,0,36
29,7,13,50,64,0,6
29,8,17,48,64,0,11
29,9,62,6,64,0,29
29,10,30,58,64,0,4
29,11,39,61,64,0,6
29,12,35,55,64,0,8
29,13,58,44,64,0,7
29,14,25,27,64,0,3
29,15,54,28,64,0,61
30,0,41,10,42,0,4
30,1,28,29,42,0,17
30,2,15,51,42,0,19
30,3,20,56,42,0,21
30,4,37,22,42,0,9
30,5,22,18,42,0,28
30,6,54,24,42,0,3
30,7,10,23,65,0,9
30,8,35,4,65,0,12
30,9,5,42,65,0,3
30,10,55,27,64,0,10
30,11,30,10,64,0,8
30,12,14,58,64,0,4
30,13,7,3,64,0,18
30,14,61,13,64,0,56
30,15,52,50,64,0,3
31,0,35,27,27,1,1
31,1,63,33,65,0,21
31,2,44,13,1,0,58
31,3,9,11,1,0,5
31,4,2,49,1,0,24
31,5,46,21,1,0,12
31,6,5,53,23,0,62
31,7,55,52,1,0,18
31,8,30,35,27,0,15
31,9,1,28,27,0,24
31,10,31,34,65,0,9
31,11,10,1,64,0,5
31,12,6,17,64,0,39
31,13,29,51,64,0,7
31,14,27,20,64,0,5
31,15,37,27,64,0,3
32,0,61,8,37,0,29
32,1,14,34,37,0,40
32,2,5,53,65,0,17
32,3,20,10,40,0,8
32,4,21,20,40,0,24
32,5,25,16,65,0,34
32,6,29,63,40,0,14
32,7,33,36,65,0,21
32,8,31,9,65,0,7
32,9,22,8,65,0,25
32,10,40,47,64,0,18
32,11,24,42,64,0,7
32,12,36,0,64,0,27
32,13,62,52,64,0,10
32,14,37,63,64,0,8
32,15,2,48,64,0,26
33,0,5,17,11,0,18
33,1,1,63,11,0,28
33,2,62,11,11,1,1
33,3,38,61,48,0,9
33,4,30,3,48,0,3
33,5,63,57,48,0,17
33,6,11,48,48,1,1
33,7,14,62,37,0,7
33,8,51,25,26,0,21
33,9,3,54,26,0,15
33,10,47,7,64,0,14
33,11,21,44,64,0,16
33,12,29,43,64,0,63
33,13,26,48,64,0,10
33,14,25,23,64,0,17
