episode,query_idx,key,value,pred,correct,rank
0,0,63,11,11,1,1
0,1,46,58,34,0,5
0,2,11,18,34,0,12
0,3,23,1,34,0,6
0,4,12,53,34,0,2
0,5,26,50,34,0,4
0,6,60,34,34,1,1
0,7,47,20,20,1,1
1,0,46,0,13,0,3
1,1,48,53,13,0,3
1,2,5,19,13,0,4
1,3,6,13,13,1,1
1,4,42,48,13,0,6
1,5,23,8,41,0,3
1,6,50,41,41,1,1
1,7,27,13,13,1,1
2,0,60,50,14,0,3
2,1,38,24,14,0,8
2,2,14,32,25,0,6
2,3,11,48,51,0,4
2,4,15,31,25,0,3
2,5,3,14,51,0,5
2,6,33,16,51,0,3
2,7,25,51,51,1,1
3,0,53,36,27,0,7
3,1,34,27,27,1,1
3,2,27,31,31,1,1
3,3,31,56,56,1,1
3,4,61,60,32,0,4
3,5,56,30,32,0,2
3,6,14,8,32,0,3
3,7,44,32,32,1,1
4,0,2,39,11,0,4
4,1,8,24,11,0,3
4,2,27,11,11,1,1
4,3,31,6,47,0,8
4,4,47,63,11,0,6
4,5,11,19,61,0,5
4,6,56,12,61,0,2
4,7,42,61,61,1,1
5,0,55,58,21,0,11
5,1,16,53,21,0,8
5,2,21,11,59,0,7
5,3,32,39,59,0,6
5,4,35,3,59,0,5
5,5,40,59,59,1,1
5,6,2,21,46,0,3
5,7,57,46,46,1,1
6,0,15,0,53,0,14
6,1,38,31,27,0,11
6,2,28,29,53,0,11
6,3,19,6,53,0,3
6,4,27,26,53,0,4
6,5,53,58,62,0,2
6,6,62,11,48,0,2
6,7,48,47,47,1,1
7,0,21,29,31,0,2
7,1,5,31,31,1,1
7,2,31,20,6,0,7
7,3,33,16,26,0,3
7,4,26,37,6,0,3
7,5,48,24,19,0,4
7,6,19,45,29,0,2
7,7,29,6,6,1,1
8,0,60,4,4,1,1
8,1,51,29,29,1,1
8,2,17,26,40,0,5
8,3,34,23,40,0,2
8,4,11,57,40,0,4
8,5,3,31,40,0,2
8,6,55,40,40,1,1
8,7,4,18,18,1,1
9,0,32,38,22,0,11
9,1,2,7,22,0,2
9,2,36,22,22,1,1
9,3,59,24,50,0,5
9,4,22,11,14,0,6
9,5,5,9,0,0,5
9,6,47,0,50,0,2
9,7,50,14,14,1,1
10,0,50,6,6,1,1
10,1,53,59,6,0,3
10,2,28,53,61,0,6
10,3,22,26,1,0,8
10,4,12,17,61,0,3
10,5,55,61,61,1,1
10,6,1,42,10,0,2
10,7,10,6,6,1,1
11,0,7,26,43,0,4
11,1,34,49,14,0,2
11,2,11,43,14,0,2
11,3,43,49,14,0,3
11,4,9,14,14,1,1
11,5,45,37,0,0,3
11,6,26,1,0,0,3
11,7,14,0,0,1,1
12,0,37,29,55,0,7
12,1,9,36,3,0,13
12,2,21,37,3,0,3
12,3,60,55,11,0,8
12,4,62,11,11,1,1
12,5,4,31,3,0,4
12,6,3,33,33,1,1
12,7,25,46,46,1,1
13,0,19,36,52,0,11
13,1,49,16,3,0,5
13,2,52,60,3,0,6
13,3,37,35,3,0,3
13,4,62,45,3,0,7
13,5,27,15,3,0,3
13,6,21,23,23,1,1
13,7,3,32,32,1,1
14,0,59,48,22,0,12
14,1,22,36,57,0,10
14,2,30,38,63,0,3
14,3,11,61,63,0,6
14,4,57,22,15,0,7
14,5,15,8,41,0,5
14,6,63,41,41,1,1
14,7,60,27,27,1,1
15,0,6,35,37,0,7
15,1,32,52,37,0,11
15,2,51,31,37,0,2
15,3,19,45,37,0,6
15,4,29,36,37,0,5
15,5,37,7,7,1,1
15,6,48,37,25,0,2
15,7,25,42,42,1,1
16,0,10,29,27,0,11
16,1,51,11,11,1,1
16,2,31,54,27,0,7
16,3,14,24,27,0,2
16,4,27,58,58,1,1
16,5,49,59,5,0,4
16,6,18,35,35,1,1
16,7,5,0,0,1,1
17,0,19,50,14,0,3
17,1,15,21,14,0,12
17,2,11,54,14,0,2
17,3,8,0,14,0,4
