episode,query_idx,key,value,pred,correct,rank
0,0,8,61,29,0,23
0,1,18,15,29,0,22
0,2,21,59,35,0,32
0,3,30,35,21,0,3
0,4,0,4,21,0,39
0,5,31,29,29,1,1
0,6,53,46,29,0,30
0,7,15,63,21,0,19
1,0,10,15,15,1,1
1,1,63,7,41,0,3
1,2,61,1,52,0,42
1,3,3,45,62,0,29
1,4,6,34,61,0,11
1,5,38,18,17,0,18
1,6,58,45,41,0,25
1,7,41,33,58,0,24
2,0,17,30,35,0,47
2,1,55,35,58,0,17
2,2,27,19,61,0,26
2,3,57,63,50,0,29
2,4,30,38,19,0,43
2,5,42,54,35,0,29
2,6,59,50,35,0,28
2,7,5,27,35,0,6
3,0,21,1,1,1,1
3,1,27,42,0,0,46
3,2,49,30,64,0,44
3,3,41,55,55,1,1
3,4,19,14,64,0,24
3,5,35,2,64,0,30
3,6,44,4,21,0,55
3,7,5,23,64,0,47
4,0,2,54,21,0,36
4,1,45,25,21,0,26
4,2,3,10,21,0,44
4,3,30,18,21,0,42
4,4,21,13,21,0,25
4,5,26,33,21,0,7
4,6,58,29,21,0,6
4,7,11,17,21,0,25
5,0,55,44,58,0,2
5,1,58,9,29,0,10
5,2,61,40,44,0,36
5,3,37,49,44,0,19
5,4,29,58,52,0,30
5,5,7,8,44,0,11
5,6,36,59,29,0,7
5,7,43,14,8,0,57
6,0,14,61,13,0,34
6,1,27,53,44,0,25
6,2,28,27,58,0,23
6,3,15,9,25,0,26
6,4,61,45,18,0,44
6,5,58,34,1,0,51
6,6,42,1,44,0,21
6,7,46,34,58,0,3
7,0,16,2,29,0,3
7,1,31,49,29,0,19
7,2,60,46,29,0,18
7,3,50,53,29,0,32
7,4,59,27,49,0,39
7,5,29,4,52,0,54
7,6,15,36,29,0,27
7,7,3,19,29,0,2
8,0,46,52,19,0,32
8,1,48,59,19,0,4
8,2,61,59,19,0,55
8,3,24,10,59,0,43
8,4,7,19,53,0,2
8,5,59,13,19,0,25
8,6,27,41,44,0,13
8,7,1,37,16,0,4
9,0,9,35,35,1,1
9,1,43,41,35,0,2
9,2,48,52,21,0,44
9,3,26,45,21,0,24
9,4,56,21,21,1,1
9,5,3,5,21,0,51
9,6,63,35,21,0,2
9,7,22,49,21,0,32
10,0,51,44,21,0,7
10,1,63,27,44,0,29
10,2,38,21,21,1,1
10,3,12,47,24,0,15
10,4,50,6,21,0,38
10,5,46,0,21,0,4
10,6,37,3,21,0,21
10,7,53,56,21,0,19
11,0,61,56,12,0,16
11,1,40,59,23,0,21
11,2,62,36,12,0,58
11,3,42,17,39,0,17
11,4,12,53,53,1,1
11,5,14,59,13,0,33
11,6,44,35,48,0,28
11,7,51,39,44,0,22
12,0,20,48,40,0,4
12,1,56,43,4,0,4
12,2,40,13,13,1,1
12,3,14,5,13,0,23
12,4,24,40,43,0,6
12,5,16,13,40,0,12
12,6,47,13,54,0,11
12,7,4,25,40,0,24
13,0,32,16,29,0,46
13,1,42,17,29,0,34
13,2,63,5,29,0,61
13,3,22,19,29,0,20
13,4,18,52,29,0,57
13,5,61,3,19,0,31
13,6,58,43,19,0,30
13,7,29,55,55,1,1
14,0,55,49,21,0,48
14,1,42,12,21,0,55
14,2,53,59,21,0,37
14,3,58,45,21,0,52
14,4,36,47,21,0,21
14,5,30,24,21,0,43
14,6,11,21,21,1,1
14,7,7,19,21,0,36
15,0,4,2,12,0,11
15,1,25,42,42,1,1
15,2,3,1,47,0,31
15,3,40,10,58,0,23
15,4,23,5,19,0,11
15,5,5,23,19,0,5
15,6,19,7,42,0,28
15,7,58,61,19,0,9
16,0,37,13,13,1,1
16,1,23,38,17,0,55
16,2,26,60,62,0,57
16,3,6,10,23,0,13
16,4,20,7,23,0,13
16,5,8,24,20,0,37
16,6,15,35,37,0,12
16,7,53,12,23,0,47
17,0,10,5,44,0,34
17,1,7,42,44,0,23
17,2,16,25,44,0,9
17,3,42,17,44,0,9
17,4,54,62,7,0,50
17,5,44,24,48,0,52
17,6,31,14,44,0,49
17,7,61,52,44,0,21
18,0,63,35,35,1,1
18,1,47,53,35,0,15
18,2,49,37,35,0,45
18,3,44,63,6,0,48
18,4,58,4,37,0,48
18,5,23,6,39,0,19
18,6,53,2,44,0,12
18,7,10,17,44,0,17
19,0,49,5,35,0,62
19,1,53,3,7,0,5
19,2,32,26,13,0,19
19,3,10,18,16,0,34
19,4,62,63,7,0,46
19,5,30,35,52,0,3
19,6,7,59,52,0,52
19,7,47,54,35,0,8
20,0,37,3,9,0,30
20,1,1,0,37,0,42
20,2,17,50,24,0,3
20,3,36,16,29,0,49
20,4,9,13,35,0,26
20,5,29,18,11,0,5
20,6,22,15,29,0,20
20,7,32,59,29,0,15
21,0,2,39,21,0,13
21,1,43,19,21,0,6
21,2,52,13,21,0,37
21,3,17,36,35,0,20
21,4,19,7,21,0,48
21,5,31,53,21,0,19
21,6,21,7,35,0,48
21,7,60,12,21,0,57
22,0,22,5,21,0,25
22,1,30,12,21,0,48
22,2,25,22,21,0,29
22,3,6,25,21,0,6
22,4,21,50,9,0,3
22,5,28,10,21,0,51
22,6,10,62,21,0,41
22,7,9,36,21,0,47
23,0,31,34,25,0,55
23,1,23,3,17,0,42
23,2,43,45,41,0,37
23,3,9,1,43,0,7
23,4,56,6,43,0,3
23,5,52,37,23,0,28
23,6,38,15,17,0,25
23,7,8,41,62,0,13
24,0,23,33,11,0,7
24,1,38,39,21,0,3
24,2,10,48,21,0,7
24,3,54,32,21,0,5
24,4,26,12,21,0,23
24,5,19,61,21,0,24
24,6,21,59,51,0,22
24,7,43,55,35,0,19
25,0,33,12,50,0,16
25,1,16,13,21,0,5
25,2,31,44,26,0,12
25,3,55,53,44,0,41
25,4,12,10,24,0,53
25,5,26,7,18,0,11
25,6,21,3,55,0,55
25,7,37,40,44,0,42
26,0,30,63,55,0,44
26,1,39,0,55,0,17
26,2,63,62,55,0,57
26,3,38,32,39,0,28
26,4,14,2,55,0,32
26,5,45,22,55,0,4
26,6,5,55,55,1,1
26,7,28,55,55,1,1
27,0,31,43,41,0,14
27,1,45,23,38,0,49
27,2,58,41,41,1,1
27,3,41,55,48,0,13
27,4,24,36,41,0,15
27,5,21,8,41,0,45
27,6,49,8,21,0,36
27,7,8,38,39,0,41
28,0,15,14,58,0,57
28,1,17,10,34,0,15
28,2,20,13,4,0,6
28,3,9,6,17,0,4
28,4,45,28,20,0,3
28,5,58,15,13,0,35
28,6,53,0,20,0,10
28,7,32,24,43,0,6
29,0,41,10,16,0,33
29,1,56,9,38,0,31
29,2,19,1,56,0,3
29,3,33,53,19,0,24
29,4,43,26,1,0,44
29,5,11,22,1,0,25
29,6,25,23,19,0,58
29,7,42,63,19,0,5
30,0,32,31,43,0,46
30,1,23,6,55,0,3
30,2,35,27,29,0,3
30,3,57,3,50,0,34
30,4,58,43,27,0,29
30,5,6,29,11,0,9
30,6,55,58,43,0,2
30,7,48,4,29,0,13
31,0,15,23,37,0,43
31,1,47,33,32,0,19
31,2,60,16,19,0,34
31,3,45,12,19,0,8
31,4,55,1,23,0,3
31,5,16,56,19,0,28
31,6,49,52,64,0,27
31,7,37,19,19,1,1
32,0,37,16,20,0,13
32,1,53,60,17,0,17
32,2,20,57,59,0,46
32,3,12,20,55,0,5
32,4,36,49,20,0,20
32,5,15,59,25,0,28
32,6,40,47,55,0,18
32,7,55,2,43,0,2
33,0,4,46,21,0,14
33,1,63,2,21,0,37
33,2,13,14,21,0,40
33,3,3,40,21,0,43
33,4,1,24,21,0,38
33,5,57,53,16,0,15
33,6,43,62,18,0,15
33,7,31,21,26,0,2
34,0,29,0,21,0,7
34,1,17,31,29,0,41
34,2,21,26,29,0,8
34,3,26,45,21,0,33
34,4,16,1,21,0,16
34,5,3,55,21,0,4
34,6,34,63,21,0,54
34,7,7,18,29,0,26
35,0,8,16,12,0,10
35,1,16,13,12,0,4
35,2,17,62,16,0,45
35,3,44,52,13,0,8
35,4,11,24,44,0,18
35,5,56,46,44,0,7
35,6,50,30,42,0,52
35,7,39,63,44,0,49
36,0,63,20,29,0,2
36,1,61,48,29,0,31
36,2,20,60,29,0,36
36,3,11,37,20,0,6
36,4,40,20,29,0,4
36,5,14,34,29,0,28
36,6,27,38,29,0,48
36,7,44,29,29,1,1
37,0,49,53,21,0,52
37,1,14,40,29,0,31
37,2,22,57,29,0,18
37,3,26,7,21,0,12
37,4,47,51,29,0,27
37,5,36,29,29,1,1
37,6,40,11,29,0,9
37,7,4,21,29,0,2
38,0,60,14,29,0,55
38,1,9,3,29,0,10
38,2,38,27,39,0,28
38,3,54,23,29,0,62
38,4,52,4,29,0,20
38,5,18,7,29,0,6
38,6,58,29,29,1,1
38,7,32,29,29,1,1
39,0,1,7,44,0,6
39,1,2,63,44,0,59
39,2,36,44,44,1,1
39,3,32,8,44,0,32
39,4,16,41,44,0,43
39,5,26,47,41,0,13
39,6,29,59,27,0,33
39,7,61,52,44,0,22
40,0,23,55,39,0,9
40,1,51,38,21,0,7
40,2,25,8,21,0,62
40,3,26,23,21,0,24
40,4,41,20,21,0,9
40,5,49,21,64,0,2
40,6,35,51,21,0,51
40,7,17,24,38,0,49
41,0,7,58,29,0,6
41,1,27,33,39,0,55
41,2,15,7,58,0,33
41,3,40,11,29,0,23
41,4,4,59,29,0,14
41,5,24,7,29,0,34
41,6,35,42,29,0,20
41,7,43,29,58,0,7
42,0,57,35,28,0,28
42,1,48,49,32,0,46
42,2,0,53,32,0,35
42,3,36,40,40,1,1
42,4,59,23,35,0,53
42,5,32,0,43,0,16
42,6,28,58,23,0,9
42,7,5,17,58,0,20
43,0,29,55,52,0,2
43,1,23,53,39,0,38
43,2,31,36,29,0,33
43,3,57,20,29,0,52
43,4,32,48,29,0,14
43,5,45,4,29,0,32
43,6,38,49,48,0,28
43,7,7,5,29,0,55
44,0,49,62,29,0,47
44,1,29,26,52,0,53
44,2,14,41,29,0,17
44,3,32,27,29,0,25
44,4,31,17,29,0,39
44,5,11,9,29,0,40
44,6,23,49,49,1,1
44,7,48,1,29,0,36
45,0,54,1,6,0,4
45,1,7,36,52,0,23
45,2,18,3,7,0,31
45,3,12,53,53,1,1
45,4,43,33,49,0,52
45,5,49,16,12,0,15
45,6,6,0,49,0,14
45,7,62,4,43,0,38
46,0,51,3,27,0,25
46,1,5,62,7,0,24
46,2,59,63,49,0,36
46,3,33,4,49,0,2
46,4,20,42,4,0,33
46,5,23,24,39,0,44
46,6,14,49,49,1,1
46,7,32,15,43,0,2
47,0,0,18,13,0,35
47,1,56,39,39,1,1
47,2,43,13,8,0,10
47,3,18,16,32,0,11
47,4,45,30,12,0,49
47,5,12,8,39,0,9
47,6,27,36,39,0,39
47,7,4,24,8,0,38
48,0,48,0,21,0,29
48,1,2,54,21,0,40
48,2,53,39,21,0,18
48,3,52,45,21,0,51
48,4,50,37,21,0,7
48,5,47,27,21,0,11
48,6,60,46,21,0,23
48,7,21,56,21,0,32
49,0,59,21,37,0,30
49,1,58,62,21,0,19
49,2,2,48,21,0,60
49,3,63,57,21,0,35
49,4,27,44,39,0,14
49,5,22,61,2,0,59
49,6,28,55,21,0,23
49,7,37,7,44,0,39
50,0,1,60,29,0,22
50,1,26,60,19,0,16
50,2,11,19,29,0,3
50,3,29,52,17,0,5
50,4,47,59,29,0,29
50,5,7,15,29,0,32
50,6,16,29,29,1,1
50,7,36,48,29,0,56
51,0,37,51,58,0,23
51,1,58,52,37,0,44
51,2,28,25,58,0,36
51,3,10,29,44,0,26
51,4,22,0,29,0,5
51,5,30,48,29,0,33
51,6,31,58,29,0,2
51,7,19,32,58,0,8
52,0,9,22,43,0,47
52,1,31,14,43,0,41
52,2,5,38,56,0,51
52,3,8,18,25,0,54
52,4,0,43,62,0,3
52,5,61,2,43,0,65
52,6,7,43,43,1,1
52,7,54,45,43,0,55
53,0,43,8,16,0,7
53,1,51,4,44,0,51
53,2,35,37,34,0,3
53,3,47,7,50,0,32
53,4,58,44,37,0,40
53,5,45,50,44,0,4
53,6,9,52,43,0,8
53,7,39,5,44,0,37
54,0,3,63,21,0,30
54,1,45,53,21,0,57
54,2,21,63,21,0,13
54,3,52,3,21,0,40
54,4,32,58,24,0,11
54,5,63,7,21,0,18
54,6,40,57,21,0,63
54,7,53,35,21,0,15
55,0,59,2,56,0,31
55,1,53,7,16,0,2
55,2,10,36,48,0,50
55,3,12,22,55,0,49
55,4,23,36,39,0,26
55,5,34,9,23,0,33
55,6,42,23,48,0,4
55,7,55,36,23,0,43
56,0,22,1,29,0,52
56,1,1,59,29,0,14
56,2,33,54,49,0,49
56,3,49,2,64,0,4
56,4,29,53,52,0,20
56,5,12,63,53,0,28
56,6,61,39,29,0,22
56,7,4,28,29,0,33
57,0,42,3,29,0,10
57,1,49,29,19,0,15
57,2,45,19,29,0,3
57,3,58,19,19,1,1
57,4,54,24,29,0,12
57,5,51,3,64,0,41
57,6,18,25,64,0,30
57,7,19,43,64,0,8
58,0,51,5,36,0,43
58,1,17,19,34,0,53
58,2,55,17,2,0,55
58,3,39,45,55,0,3
58,4,2,46,55,0,28
58,5,49,9,39,0,63
58,6,35,41,34,0,27
58,7,31,44,41,0,20
59,0,26,61,21,0,52
59,1,49,43,21,0,47
59,2,59,32,35,0,15
59,3,2,21,21,1,1
59,4,3,52,21,0,36
59,5,5,42,21,0,45
59,6,37,38,21,0,6
59,7,30,63,21,0,7
60,0,43,6,8,0,6
60,1,22,46,43,0,4
60,2,54,12,32,0,4
60,3,8,33,43,0,40
60,4,15,11,10,0,33
60,5,57,12,10,0,5
60,6,49,56,12,0,31
60,7,58,46,12,0,2
61,0,41,44,21,0,60
61,1,36,22,44,0,59
61,2,39,7,44,0,10
61,3,38,45,21,0,51
61,4,35,51,21,0,45
61,5,42,52,21,0,9
61,6,60,38,21,0,19
61,7,21,5,35,0,49
62,0,8,41,12,0,10
62,1,59,62,41,0,11
62,2,16,2,12,0,11
62,3,12,11,53,0,58
62,4,63,18,41,0,52
62,5,57,31,10,0,2
62,6,56,12,57,0,5
62,7,52,19,12,0,9
63,0,38,39,18,0,2
63,1,52,48,18,0,25
63,2,1,18,37,0,27
63,3,37,48,9,0,41
63,4,42,12,9,0,55
63,5,9,32,43,0,16
63,6,28,58,62,0,6
63,7,43,4,28,0,52
64,0,35,2,61,0,43
64,1,25,40,61,0,10
64,2,60,57,19,0,37
64,3,28,62,19,0,15
64,4,61,60,19,0,31
64,5,43,60,57,0,42
64,6,31,62,57,0,24
64,7,19,30,57,0,24
65,0,3,12,47,0,2
65,1,62,35,12,0,27
65,2,16,2,12,0,24
65,3,56,40,12,0,34
65,4,32,60,43,0,22
65,5,58,43,46,0,37
65,6,1,41,58,0,36
65,7,61,23,35,0,3
66,0,28,61,29,0,44
66,1,6,8,37,0,6
66,2,29,53,6,0,24
66,3,50,36,29,0,14
66,4,9,1,29,0,58
66,5,34,52,29,0,25
66,6,12,32,51,0,5
66,7,8,53,29,0,62
67,0,13,46,21,0,5
67,1,30,41,21,0,14
67,2,42,21,9,0,2
67,3,14,51,21,0,55
67,4,7,27,13,0,42
67,5,10,13,21,0,5
67,6,43,31,16,0,37
67,7,5,44,21,0,2
68,0,13,32,25,0,7
68,1,34,18,32,0,26
68,2,60,52,3,0,17
68,3,39,7,45,0,8
68,4,32,3,4,0,20
68,5,62,48,8,0,18
68,6,10,39,39,1,1
