episode,query_idx,key,value,pred,correct,rank
0,0,8,61,46,0,45
0,1,18,15,46,0,11
0,2,21,59,31,0,49
0,3,30,35,46,0,51
0,4,0,4,46,0,46
0,5,31,29,46,0,10
0,6,53,46,31,0,4
0,7,15,63,30,0,23
1,0,10,15,38,0,34
1,1,63,7,38,0,2
1,2,61,1,38,0,3
1,3,3,45,38,0,3
1,4,6,34,38,0,49
1,5,38,18,38,0,18
1,6,58,45,38,0,6
1,7,41,33,38,0,8
2,0,17,30,27,0,2
2,1,55,35,27,0,5
2,2,27,19,27,0,2
2,3,57,63,27,0,14
2,4,30,38,27,0,27
2,5,42,54,27,0,15
2,6,59,50,27,0,30
2,7,5,27,27,1,1
3,0,21,1,30,0,8
3,1,27,42,42,1,1
3,2,49,30,42,0,2
3,3,41,55,14,0,31
3,4,19,14,30,0,3
3,5,35,2,30,0,24
3,6,44,4,42,0,6
3,7,5,23,30,0,17
4,0,2,54,21,0,5
4,1,45,25,21,0,15
4,2,3,10,21,0,40
4,3,30,18,21,0,32
4,4,21,13,26,0,2
4,5,26,33,21,0,5
4,6,58,29,26,0,29
4,7,11,17,26,0,16
5,0,55,44,61,0,3
5,1,58,9,61,0,32
5,2,61,40,61,0,33
5,3,37,49,61,0,9
5,4,29,58,61,0,2
5,5,7,8,61,0,24
5,6,36,59,61,0,28
5,7,43,14,58,0,38
6,0,14,61,1,0,14
6,1,27,53,1,0,41
6,2,28,27,1,0,4
6,3,15,9,1,0,19
6,4,61,45,1,0,32
6,5,58,34,1,0,14
6,6,42,1,1,1,1
6,7,46,34,1,0,23
7,0,16,2,50,0,2
7,1,31,49,2,0,10
7,2,60,46,2,0,10
7,3,50,53,2,0,3
7,4,59,27,2,0,10
7,5,29,4,2,0,11
7,6,15,36,2,0,11
7,7,3,19,2,0,30
8,0,46,52,24,0,12
8,1,48,59,24,0,3
8,2,61,59,59,1,1
8,3,24,10,46,0,25
8,4,7,19,24,0,27
8,5,59,13,24,0,12
8,6,27,41,24,0,27
8,7,1,37,46,0,3
9,0,9,35,8,0,6
9,1,43,41,35,0,30
9,2,48,52,43,0,20
9,3,26,45,8,0,20
9,4,56,21,8,0,11
9,5,3,5,26,0,18
9,6,63,35,26,0,4
9,7,22,49,26,0,21
10,0,51,44,27,0,39
10,1,63,27,38,0,4
10,2,38,21,38,0,37
10,3,12,47,38,0,11
10,4,50,6,38,0,11
10,5,46,0,38,0,9
10,6,37,3,27,0,4
10,7,53,56,0,0,51
11,0,61,56,42,0,14
11,1,40,59,42,0,6
11,2,62,36,42,0,2
11,3,42,17,36,0,9
11,4,12,53,61,0,11
11,5,14,59,36,0,6
11,6,44,35,61,0,14
11,7,51,39,42,0,51
12,0,20,48,13,0,4
12,1,56,43,13,0,44
12,2,40,13,13,1,1
12,3,14,5,13,0,5
12,4,24,40,13,0,8
12,5,16,13,13,1,1
12,6,47,13,13,1,1
12,7,4,25,13,0,24
13,0,32,16,55,0,16
13,1,42,17,19,0,3
13,2,63,5,42,0,18
13,3,22,19,42,0,2
13,4,18,52,55,0,11
13,5,61,3,19,0,22
13,6,58,43,19,0,15
13,7,29,55,55,1,1
14,0,55,49,21,0,24
14,1,42,12,21,0,45
14,2,53,59,21,0,4
14,3,58,45,21,0,33
14,4,36,47,21,0,5
14,5,30,24,21,0,17
14,6,11,21,55,0,3
14,7,7,19,21,0,30
15,0,4,2,5,0,21
15,1,25,42,42,1,1
15,2,3,1,42,0,25
15,3,40,10,42,0,13
15,4,23,5,42,0,3
15,5,5,23,42,0,10
15,6,19,7,42,0,7
15,7,58,61,42,0,18
16,0,37,13,7,0,6
16,1,23,38,35,0,5
16,2,26,60,7,0,28
16,3,6,10,35,0,5
16,4,20,7,35,0,3
16,5,8,24,35,0,7
16,6,15,35,7,0,2
16,7,53,12,35,0,18
17,0,10,5,42,0,20
17,1,7,42,42,1,1
17,2,16,25,42,0,15
17,3,42,17,42,0,8
17,4,54,62,42,0,5
17,5,44,24,42,0,44
17,6,31,14,42,0,4
17,7,61,52,42,0,35
18,0,63,35,35,1,1
18,1,47,53,35,0,25
18,2,49,37,35,0,19
18,3,44,63,35,0,19
18,4,58,4,35,0,10
18,5,23,6,35,0,23
18,6,53,2,35,0,5
18,7,10,17,35,0,56
19,0,49,5,32,0,12
19,1,53,3,32,0,11
19,2,32,26,32,0,2
19,3,10,18,26,0,35
19,4,62,63,32,0,38
19,5,30,35,32,0,16
19,6,7,59,32,0,9
19,7,47,54,26,0,7
20,0,37,3,17,0,17
20,1,1,0,17,0,4
20,2,17,50,9,0,3
20,3,36,16,9,0,21
20,4,9,13,17,0,20
20,5,29,18,9,0,6
20,6,22,15,9,0,11
20,7,32,59,9,0,35
21,0,2,39,21,0,2
21,1,43,19,21,0,20
21,2,52,13,19,0,2
21,3,17,36,21,0,31
21,4,19,7,21,0,7
21,5,31,53,21,0,34
21,6,21,7,2,0,9
21,7,60,12,21,0,18
22,0,22,5,25,0,13
22,1,30,12,25,0,2
22,2,25,22,12,0,2
22,3,6,25,25,1,1
22,4,21,50,25,0,17
22,5,28,10,25,0,4
22,6,10,62,25,0,32
22,7,9,36,25,0,59
23,0,31,34,38,0,46
23,1,23,3,38,0,13
23,2,43,45,31,0,8
