episode,query_idx,key,value,pred,correct,rank
0,0,8,61,46,0,9
0,1,18,15,46,0,22
0,2,21,59,46,0,43
0,3,30,35,46,0,61
0,4,0,4,46,0,50
0,5,31,29,60,0,13
0,6,53,46,31,0,4
0,7,15,63,61,0,33
1,0,10,15,6,0,35
1,1,63,7,10,0,12
1,2,61,1,1,1,1
1,3,3,45,1,0,22
1,4,6,34,1,0,42
1,5,38,18,1,0,22
1,6,58,45,1,0,31
1,7,41,33,1,0,17
2,0,17,30,27,0,3
2,1,55,35,27,0,4
2,2,27,19,27,0,3
2,3,57,63,27,0,23
2,4,30,38,27,0,20
2,5,42,54,27,0,19
2,6,59,50,27,0,54
2,7,5,27,27,1,1
3,0,21,1,42,0,8
3,1,27,42,1,0,2
3,2,49,30,1,0,23
3,3,41,55,1,0,29
3,4,19,14,1,0,3
3,5,35,2,1,0,28
3,6,44,4,1,0,27
3,7,5,23,1,0,30
4,0,2,54,54,1,1
4,1,45,25,26,0,11
4,2,3,10,54,0,61
4,3,30,18,54,0,24
4,4,21,13,54,0,4
4,5,26,33,21,0,20
4,6,58,29,18,0,38
4,7,11,17,21,0,16
5,0,55,44,61,0,24
5,1,58,9,24,0,21
5,2,61,40,61,0,19
5,3,37,49,61,0,7
5,4,29,58,61,0,6
5,5,7,8,61,0,30
5,6,36,59,61,0,34
5,7,43,14,61,0,40
6,0,14,61,26,0,10
6,1,27,53,61,0,44
6,2,28,27,1,0,2
6,3,15,9,27,0,34
6,4,61,45,1,0,36
6,5,58,34,18,0,33
6,6,42,1,27,0,3
6,7,46,34,1,0,28
7,0,16,2,29,0,8
7,1,31,49,2,0,6
7,2,60,46,2,0,7
7,3,50,53,2,0,6
7,4,59,27,2,0,42
7,5,29,4,2,0,36
7,6,15,36,64,0,15
7,7,3,19,2,0,53
8,0,46,52,24,0,6
8,1,48,59,24,0,16
8,2,61,59,24,0,4
8,3,24,10,46,0,30
8,4,7,19,24,0,11
8,5,59,13,24,0,34
8,6,27,41,24,0,25
8,7,1,37,24,0,5
9,0,9,35,26,0,2
9,1,43,41,35,0,17
9,2,48,52,35,0,18
9,3,26,45,52,0,23
9,4,56,21,26,0,20
9,5,3,5,26,0,23
9,6,63,35,9,0,9
9,7,22,49,64,0,28
10,0,51,44,27,0,19
10,1,63,27,27,1,1
10,2,38,21,6,0,58
10,3,12,47,39,0,7
10,4,50,6,27,0,5
10,5,46,0,30,0,16
10,6,37,3,27,0,20
10,7,53,56,6,0,52
11,0,61,56,61,0,3
11,1,40,59,56,0,15
11,2,62,36,56,0,13
11,3,42,17,56,0,34
11,4,12,53,56,0,16
11,5,14,59,56,0,8
11,6,44,35,56,0,9
11,7,51,39,42,0,56
12,0,20,48,13,0,5
12,1,56,43,13,0,44
12,2,40,13,4,0,2
12,3,14,5,13,0,3
12,4,24,40,13,0,3
12,5,16,13,13,1,1
12,6,47,13,40,0,2
12,7,4,25,13,0,18
13,0,32,16,61,0,3
13,1,42,17,61,0,15
13,2,63,5,42,0,29
13,3,22,19,42,0,5
13,4,18,52,61,0,20
13,5,61,3,17,0,49
13,6,58,43,19,0,15
13,7,29,55,55,1,1
14,0,55,49,51,0,28
14,1,42,12,11,0,50
14,2,53,59,42,0,17
14,3,58,45,32,0,63
14,4,36,47,3,0,9
14,5,30,24,15,0,37
14,6,11,21,24,0,30
14,7,7,19,3,0,36
15,0,4,2,25,0,40
15,1,25,42,4,0,6
15,2,3,1,25,0,37
15,3,40,10,42,0,49
15,4,23,5,4,0,10
15,5,5,23,42,0,20
15,6,19,7,25,0,4
15,7,58,61,7,0,24
16,0,37,13,7,0,4
16,1,23,38,38,1,1
16,2,26,60,38,0,42
16,3,6,10,38,0,28
16,4,20,7,38,0,6
16,5,8,24,38,0,27
16,6,15,35,7,0,9
16,7,53,12,38,0,11
17,0,10,5,42,0,30
17,1,7,42,42,1,1
17,2,16,25,42,0,25
17,3,42,17,42,0,21
17,4,54,62,42,0,8
17,5,44,24,42,0,56
17,6,31,14,42,0,11
17,7,61,52,42,0,45
18,0,63,35,39,0,3
18,1,47,53,35,0,34
18,2,49,37,53,0,40
18,3,44,63,35,0,51
18,4,58,4,2,0,25
18,5,23,6,39,0,25
18,6,53,2,39,0,10
18,7,10,17,39,0,43
19,0,49,5,32,0,22
19,1,53,3,62,0,33
19,2,32,26,32,0,24
19,3,10,18,32,0,19
19,4,62,63,32,0,50
19,5,30,35,62,0,28
19,6,7,59,32,0,8
19,7,47,54,32,0,6
20,0,37,3,50,0,48
20,1,1,0,17,0,3
20,2,17,50,9,0,3
20,3,36,16,50,0,10
20,4,9,13,17,0,51
20,5,29,18,9,0,5
20,6,22,15,64,0,24
20,7,32,59,0,0,33
21,0,2,39,39,1,1
21,1,43,19,39,0,13
21,2,52,13,39,0,2
21,3,17,36,2,0,36
21,4,19,7,5,0,30
21,5,31,53,39,0,43
21,6,21,7,2,0,23
21,7,60,12,46,0,25
22,0,22,5,25,0,25
